,start_datetime,end_datetime,trans_mesh_code,receive_mesh_code,frequency,trans_s_lat,trans_s_lon,trans_n_lat,trans_n_lon,receive_s_lat,receive_s_lon,receive_n_lat,receive_n_lon,rssi_avg
97,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-84-511,5339-43-66-87-24-500,92000000000,35.72404166651,139.4593125,35.724083333177,139.459375,35.723499999843995,139.45925,35.723541666511004,139.4593125,7.079999999999999e-11
98,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-85-501,5339-43-66-87-24-500,92000000000,35.723999999844,139.4594375,35.72404166651,139.4595,35.723499999843995,139.45925,35.723541666511004,139.4593125,0.0
99,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-86-501,5339-43-66-87-24-500,92000000000,35.723999999844,139.4595625,35.72404166651,139.459625,35.723499999843995,139.45925,35.723541666511004,139.4593125,1.41e-10
100,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-88-501,5339-43-66-87-24-500,92000000000,35.723999999844,139.4598125,35.72404166651,139.459875,35.723499999843995,139.45925,35.723541666511004,139.4593125,3.55e-11
101,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-94-510,5339-43-66-87-24-500,92000000000,35.724124999844,139.45925,35.724166666509994,139.4593125,35.723499999843995,139.45925,35.723541666511004,139.4593125,0.0
102,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-15-510,5339-43-66-87-24-500,92000000000,35.72429166651,139.459375,35.724333333177,139.4594375,35.723499999843995,139.45925,35.723541666511004,139.4593125,0.0
103,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-16-500,5339-43-66-87-24-500,92000000000,35.724249999844,139.4595,35.72429166651,139.4595625,35.723499999843995,139.45925,35.723541666511004,139.4593125,0.0
104,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-36-500,5339-43-66-87-24-500,92000000000,35.724416666509995,139.4595,35.724458333177,139.4595625,35.723499999843995,139.45925,35.723541666511004,139.4593125,0.0
105,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-44-501,5339-43-66-87-24-500,92000000000,35.724499999844,139.4593125,35.72454166650999,139.459375,35.723499999843995,139.45925,35.723541666511004,139.4593125,7.079999999999999e-11
106,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-46-500,5339-43-66-87-24-500,92000000000,35.724499999844,139.4595,35.72454166650999,139.4595625,35.723499999843995,139.45925,35.723541666511004,139.4593125,0.0
107,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-57-500,5339-43-66-87-24-500,92000000000,35.724583333177,139.459625,35.724624999843996,139.4596875,35.723499999843995,139.45925,35.723541666511004,139.4593125,0.0
108,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-64-510,5339-43-66-87-24-500,92000000000,35.724708333177,139.45925,35.724749999844,139.4593125,35.723499999843995,139.45925,35.723541666511004,139.4593125,0.0
109,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-67-501,5339-43-66-87-24-500,92000000000,35.72466666651,139.4596875,35.724708333177,139.45975,35.723499999843995,139.45925,35.723541666511004,139.4593125,0.0
110,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-68-511,5339-43-66-87-24-500,92000000000,35.724708333177,139.4598125,35.724749999844,139.459875,35.723499999843995,139.45925,35.723541666511004,139.4593125,0.0
111,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-74-511,5339-43-66-87-24-500,92000000000,35.724791666509994,139.4593125,35.724833333176996,139.459375,35.723499999843995,139.45925,35.723541666511004,139.4593125,2.82e-10
112,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-97-77-511,5339-43-66-87-24-500,92000000000,35.724791666509994,139.4596875,35.724833333176996,139.45975,35.723499999843995,139.45925,35.723541666511004,139.4593125,0.0
